1665978426.9383888,8697,-1294,-5748,-12573,690,943,1664,4,-270,44
1665978426.9548936,8681,-1305,-5750,-12583,699,950,1697,-11,-256,3
1665978426.9758184,8661,-1312,-5756,-12593,683,912,1673,25,-260,-25
1665978426.9991608,8644,-1317,-5762,-12601,632,903,1687,40,-271,-6
1665978427.015168,8627,-1324,-5764,-12611,638,906,1696,17,-268,-1
1665978427.0352492,8608,-1341,-5763,-12623,693,903,1698,-29,-282,-11
1665978427.058497,8587,-1355,-5757,-12638,660,923,1702,-54,-276,-19
1665978427.074775,8570,-1369,-5749,-12652,676,875,1713,-44,-257,-12
1665978427.0949163,8559,-1382,-5751,-12657,700,867,1681,28,-258,24
1665978427.1182613,8550,-1387,-5758,-12660,669,895,1673,57,-244,34
1665978427.1348526,8538,-1394,-5761,-12666,694,934,1683,16,-238,22
1665978427.1545858,8523,-1402,-5763,-12674,698,939,1656,-3,-239,12
1665978427.1798682,8511,-1412,-5764,-12681,699,925,1684,-1,-241,23
1665978427.1950648,8499,-1420,-5768,-12686,716,913,1666,23,-236,23
1665978427.2160177,8489,-1424,-5770,-12691,701,903,1686,40,-220,15
1665978427.2373338,8484,-1427,-5770,-12694,683,857,1703,60,-211,43
1665978427.2622077,8479,-1423,-5774,-12696,649,872,1693,96,-211,40
1665978427.2746994,8472,-1428,-5775,-12700,671,933,1664,18,-220,53
1665978427.2980127,8462,-1436,-5774,-12706,681,942,1647,-14,-225,42
1665978427.3307393,8452,-1445,-5773,-12712,709,886,1653,10,-222,23
1665978427.3414218,8443,-1446,-5783,-12713,721,936,1677,73,-219,31
1665978427.3623056,8431,-1443,-5798,-12715,695,981,1721,103,-247,27
1665978427.3807843,8416,-1444,-5808,-12720,693,985,1725,62,-263,12
1665978427.3956766,8395,-1443,-5823,-12728,703,971,1717,86,-266,-36
1665978427.4178078,8367,-1430,-5838,-12741,698,999,1702,94,-224,-96
1665978427.4419534,8343,-1432,-5823,-12762,651,912,1665,-64,-194,-70
1665978427.4561048,8329,-1441,-5808,-12777,646,855,1709,-37,-225,-10
1665978427.4775815,8310,-1450,-5806,-12790,680,927,1686,-15,-257,-23
1665978427.5009525,8295,-1469,-5787,-12806,734,896,1654,-121,-203,-7
1665978427.5154567,8287,-1480,-5764,-12821,712,837,1711,-74,-175,9
1665978427.5374842,8280,-1477,-5758,-12828,680,964,1627,-17,-149,37
1665978427.5607033,8271,-1476,-5740,-12842,713,923,1643,-67,-113,-2
1665978427.5747416,8263,-1481,-5712,-12859,779,861,1676,-104,-88,-22
1665978427.5973003,8261,-1465,-5681,-12875,712,830,1786,-17,-28,-21
1665978427.628986,8266,-1430,-5653,-12888,617,838,1741,44,42,-1
1665978427.6395016,8268,-1402,-5629,-12901,730,953,1762,-3,27,-1
1665978427.65727,8277,-1375,-5587,-12916,650,967,1749,-98,74,58
1665978427.6805155,8283,-1356,-5547,-12932,571,888,1696,-101,12,52
1665978427.6975048,8283,-1338,-5535,-12939,624,917,1710,27,-60,36
1665978427.7179432,8277,-1314,-5540,-12943,582,998,1653,72,-103,20
1665978427.7404895,8261,-1303,-5543,-12953,544,969,1664,33,-190,-3
1665978427.7574522,8235,-1318,-5532,-12973,586,887,1621,-108,-244,-58
1665978427.7774854,8213,-1341,-5506,-12995,631,768,1677,-135,-228,-66
1665978427.8010042,8200,-1338,-5488,-13011,644,797,1731,-17,-125,-55
1665978427.817494,8195,-1314,-5463,-13028,582,856,1779,6,-33,-32
1665978427.8374834,8201,-1293,-5417,-13045,605,828,1792,-89,50,21
1665978427.8605456,8226,-1263,-5345,-13062,566,794,1844,-146,172,98
1665978427.877465,8269,-1216,-5269,-13070,493,781,1871,-89,261,188
1665978427.8976066,8329,-1155,-5204,-13063,459,795,1880,28,309,281
1665978427.9203963,8402,-1085,-5147,-13046,428,810,1880,95,341,359
1665978427.9450936,8483,-1007,-5099,-13018,416,829,1879,173,362,413
1665978427.957038,8569,-918,-5056,-12985,403,878,1864,210,415,442
1665978427.980636,8666,-834,-5005,-12946,340,846,1861,177,417,520
1665978427.9975085,8767,-759,-4953,-12902,368,865,1862,150,404,565
1665978428.0171058,8868,-674,-4913,-12854,394,843,1917,255,418,543
1665978428.0405173,8969,-583,-4880,-12800,346,864,1886,302,419,557
1665978428.057479,9079,-487,-4847,-12739,282,927,1833,286,438,637
1665978428.0769513,9191,-397,-4797,-12680,246,854,1816,216,472,645
1665978428.100974,9298,-313,-4733,-12629,235,777,1825,154,482,592
1665978428.1175723,9401,-233,-4667,-12579,239,735,1849,154,469,561
1665978428.1372404,9506,-162,-4612,-12521,214,755,1773,156,413,625
1665978428.1598587,9612,-100,-4575,-12455,237,758,1739,203,333,654
1665978428.183938,9709,-57,-4543,-12391,333,725,1696,157,285,615
1665978428.198569,9793,-8,-4525,-12332,425,794,1764,210,272,520
1665978428.2199616,9867,47,-4519,-12275,442,902,1742,227,256,478
1665978428.2431386,9935,87,-4525,-12217,421,1004,1657,164,149,505
1665978428.2573004,10008,87,-4518,-12160,428,899,1708,25,31,561
1665978428.2803714,10080,74,-4516,-12102,437,819,1729,44,-49,564
1665978428.3030694,10141,89,-4535,-12043,470,890,1740,203,-9,488
1665978428.3178287,10190,128,-4570,-11988,483,976,1751,311,20,401
1665978428.3400934,10240,172,-4602,-11932,440,1026,1740,295,28,417
1665978428.3632336,10297,197,-4615,-11878,371,986,1735,174,-5,479
1665978428.3772125,10345,211,-4628,-11831,423,919,1727,152,-30,412
1665978428.4007616,10382,231,-4644,-11791,481,920,1718,171,-17,317
1665978428.423408,10414,252,-4667,-11753,478,975,1689,174,-40,304
1665978428.4400654,10446,263,-4688,-11716,425,965,1698,135,-99,322
1665978428.46016,10478,257,-4710,-11679,423,902,1701,113,-178,344
1665978428.4839392,10501,258,-4743,-11644,426,942,1727,169,-213,297
1665978428.5000093,10518,269,-4780,-11615,443,995,1718,189,-185,242
1665978428.519995,10531,276,-4803,-11593,405,1037,1730,92,-188,221
1665978428.5510342,10540,277,-4825,-11576,371,1050,1692,49,-219,216
1665978428.5615184,10541,267,-4847,-11566,392,967,1661,30,-263,155
1665978428.580352,10539,240,-4866,-11560,497,867,1675,-2,-293,112
1665978428.6036959,10532,225,-4895,-11555,522,896,1678,69,-272,69
1665978428.6181965,10516,227,-4930,-11554,471,1030,1653,85,-267,34
1665978428.6399808,10501,211,-4952,-11558,488,1052,1698,-38,-296,48
1665978428.6632104,10493,175,-4953,-11566,490,947,1724,-142,-290,73
1665978428.6802986,10482,157,-4960,-11573,473,909,1744,-37,-262,36
1665978428.7004924,10470,145,-4978,-11577,486,967,1741,7,-276,41
1665978428.7233942,10460,133,-5000,-11577,505,987,1759,33,-282,64
1665978428.7401412,10449,126,-5021,-11577,515,1001,1763,37,-264,53
1665978428.760038,10440,110,-5029,-11582,520,970,1773,-36,-246,49
1665978428.7842908,10434,99,-5029,-11588,489,908,1783,-21,-210,51
1665978428.8001273,10423,96,-5027,-11598,472,959,1797,-24,-190,11
1665978428.8202364,10414,96,-5020,-11609,436,960,1790,-47,-175,18
1665978428.8434606,10407,92,-5010,-11620,396,957,1793,-62,-193,43
1665978428.8600922,10400,89,-5004,-11629,424,923,1774,-36,-182,34
1665978428.8798292,10390,89,-5004,-11638,434,890,1742,10,-188,8
1665978428.9035015,10382,90,-5007,-11644,419,904,1762,32,-202,36
1665978428.920113,10375,94,-5013,-11647,405,914,1778,55,-208,47
1665978428.9401128,10369,97,-5020,-11650,412,915,1774,51,-209,48
1665978428.9654791,10358,99,-5021,-11659,428,929,1775,14,-194,11
1665978428.9802089,10348,100,-5018,-11669,440,933,1772,-4,-175,9
1665978429.0005915,10340,104,-5011,-11679,408,915,1791,-5,-164,17
1665978429.0235167,10333,109,-5004,-11688,397,907,1787,3,-156,21
1665978429.0403225,10326,114,-4997,-11698,422,904,1778,2,-148,11
1665978429.0597472,10315,118,-4992,-11709,425,938,1739,-21,-149,-2
1665978429.083122,10308,119,-4981,-11721,409,916,1743,-45,-148,13
1665978429.105944,10301,123,-4974,-11729,378,899,1773,-3,-163,27
1665978429.121734,10293,124,-4974,-11736,393,890,1765,28,-195,25
1665978429.1434271,10281,126,-4982,-11743,411,915,1759,46,-211,12
1665978429.166746,10272,127,-4991,-11747,413,929,1755,50,-218,34
1665978429.18003,10264,124,-4994,-11753,418,926,1776,13,-214,39
1665978429.2028568,10257,123,-5000,-11757,404,935,1758,23,-216,50
1665978429.225895,10247,130,-5007,-11762,403,945,1784,63,-194,23
1665978429.239839,10234,139,-5012,-11771,410,963,1762,46,-183,-2
1665978429.2626913,10227,132,-5006,-11780,416,870,1740,-27,-187,24
1665978429.2856195,10223,126,-5005,-11784,392,849,1718,14,-202,55
1665978429.3001451,10218,127,-5019,-11783,391,886,1742,97,-235,63
1665978429.322277,10208,136,-5034,-11785,423,922,1750,113,-205,21
1665978429.345724,10203,144,-5042,-11786,387,936,1763,81,-188,56
1665978429.359615,10197,154,-5057,-11784,350,952,1775,120,-230,72
1665978429.383415,10189,159,-5100,-11772,395,920,1717,234,-323,95
1665978429.4266384,10178,148,-5151,-11759,491,859,1718,249,-377,73
1665978429.4359918,10153,182,-5204,-11758,643,1060,1822,338,-189,-98
1665978429.4493318,10126,250,-5194,-11785,534,1372,1851,29,116,-188
1665978429.4663095,10090,279,-5126,-11844,340,1243,1633,-403,107,-249
1665978429.4823208,10064,199,-5050,-11900,500,716,1536,-603,-195,-150
1665978429.4999413,10031,137,-5046,-11931,616,691,1589,-189,-344,-149
1665978429.5250657,9981,132,-5099,-11950,645,962,1626,155,-328,-227
1665978429.542701,9922,123,-5130,-11986,668,1168,1608,-68,-279,-286
1665978429.5621738,9856,71,-5098,-12054,632,1101,1622,-498,-271,-345
1665978429.5839202,9788,7,-5041,-12134,585,939,1684,-588,-271,-400
1665978429.6026673,9714,-45,-5004,-12208,531,876,1724,-417,-328,-421
1665978429.6205237,9633,-88,-4993,-12276,532,894,1738,-277,-392,-441
1665978429.6436877,9547,-129,-4995,-12343,532,944,1787,-227,-448,-450
1665978429.6626453,9459,-179,-4994,-12410,531,944,1770,-271,-473,-447
1665978429.6848893,9370,-230,-4991,-12477,478,905,1803,-258,-509,-440
1665978429.7053566,9286,-281,-4989,-12540,390,808,1850,-198,-554,-401
1665978429.722399,9207,-334,-5000,-12592,334,771,1885,-102,-630,-335
1665978429.7423794,9130,-376,-5033,-12634,326,794,1863,36,-658,-314
1665978429.7677288,9050,-416,-5078,-12672,320,835,1823,71,-683,-302
1665978429.7829795,8973,-456,-5116,-12710,301,808,1827,65,-676,-295
1665978429.802873,8898,-495,-5147,-12749,224,764,1898,70,-695,-271
1665978429.8254879,8830,-530,-5185,-12780,247,794,1912,125,-685,-228
1665978429.8484151,8765,-562,-5222,-12808,301,799,1855,124,-634,-221
1665978429.8629353,8700,-596,-5249,-12839,334,810,1830,58,-595,-230
1665978429.884605,8641,-630,-5264,-12871,298,820,1855,13,-568,-194
1665978429.902263,8595,-662,-5274,-12897,269,781,1867,32,-550,-118
1665978429.921799,8558,-700,-5290,-12913,321,774,1841,56,-544,-57
1665978429.9454334,8522,-735,-5312,-12925,349,826,1811,66,-535,-38
1665978429.962685,8491,-762,-5342,-12932,361,827,1793,139,-513,-24
1665978429.9806392,8469,-793,-5368,-12934,330,780,1791,138,-519,45
1665978430.0091226,8453,-828,-5408,-12926,344,807,1800,204,-570,100
1665978430.022728,8431,-856,-5459,-12916,418,908,1767,227,-552,74
1665978430.042679,8411,-890,-5490,-12914,453,895,1756,113,-500,61
1665978430.0652485,8394,-929,-5506,-12915,487,867,1734,34,-455,73
1665978430.0880673,8377,-959,-5521,-12918,485,867,1756,61,-428,54
1665978430.1024673,8358,-984,-5536,-12922,506,948,1764,42,-401,41
1665978430.124858,8341,-1004,-5543,-12928,544,945,1772,16,-344,28
1665978430.148595,8325,-1025,-5541,-12938,562,916,1722,-31,-294,22
1665978430.1625097,8309,-1042,-5541,-12947,566,918,1737,-11,-287,14
1665978430.186788,8298,-1061,-5541,-12953,578,910,1772,6,-296,40
1665978430.2058823,8293,-1079,-5543,-12953,581,929,1745,16,-282,89
1665978430.2193544,8289,-1097,-5550,-12951,609,913,1755,50,-286,88
1665978430.2423658,8284,-1109,-5560,-12949,640,930,1734,67,-253,68
1665978430.2654128,8281,-1124,-5566,-12947,635,916,1731,50,-250,85
1665978430.279494,8279,-1132,-5572,-12945,654,918,1726,67,-219,68
1665978430.302385,8275,-1133,-5577,-12945,619,929,1716,71,-194,54
1665978430.326706,8270,-1138,-5579,-12948,631,953,1695,28,-194,54
1665978430.3400826,8261,-1148,-5576,-12953,627,936,1699,-10,-219,39
1665978430.3659036,8252,-1160,-5577,-12958,612,924,1731,16,-244,39
1665978430.3885784,8243,-1172,-5581,-12961,621,889,1698,39,-251,40
1665978430.4034646,8232,-1187,-5582,-12966,635,922,1702,2,-249,32
1665978430.4253163,8219,-1197,-5584,-12973,635,918,1687,10,-234,9
1665978430.4491618,8206,-1206,-5582,-12981,613,918,1701,-2,-230,11
1665978430.4627302,8194,-1217,-5574,-12991,618,918,1713,-35,-219,17
1665978430.4856706,8182,-1222,-5564,-13002,628,912,1721,-27,-187,0
1665978430.5087981,8160,-1226,-5559,-13017,613,930,1678,-27,-203,-55
1665978430.5227077,8142,-1245,-5543,-13034,650,855,1702,-89,-225,-33
1665978430.5458255,8129,-1257,-5534,-13044,625,840,1709,-17,-219,-10
1665978430.5692487,8115,-1259,-5541,-13050,603,909,1715,62,-233,-2
1665978430.5854685,8102,-1267,-5544,-13056,639,937,1730,25,-233,9
1665978430.6052651,8091,-1274,-5537,-13065,633,899,1714,-11,-198,12
1665978430.6285975,8075,-1277,-5539,-13074,618,943,1700,12,-213,-15
1665978430.6519787,8059,-1283,-5534,-13085,616,910,1715,-8,-217,-13
1665978430.6657453,8046,-1292,-5529,-13095,606,876,1722,-3,-226,2
1665978430.6884391,8032,-1296,-5529,-13103,607,892,1727,32,-221,-10
1665978430.7053335,8018,-1300,-5530,-13111,613,902,1712,32,-221,-9
1665978430.7210386,8000,-1304,-5532,-13120,624,927,1709,19,-218,-24
1665978430.734675,7983,-1311,-5524,-13134,622,905,1725,-25,-211,-29
1665978430.7572434,7965,-1321,-5515,-13147,633,889,1711,-41,-213,-33
1665978430.780608,7946,-1325,-5507,-13162,637,865,1714,-9,-190,-59
1665978430.794611,7922,-1321,-5508,-13176,636,923,1711,26,-187,-82
1665978430.8172727,7895,-1323,-5500,-13195,647,955,1701,-56,-181,-94
1665978430.8403704,7869,-1331,-5476,-13220,624,890,1716,-131,-177,-93
1665978430.8546882,7843,-1332,-5451,-13246,625,887,1737,-109,-139,-115
1665978430.877186,7812,-1325,-5427,-13274,619,890,1728,-93,-117,-156
1665978430.9004145,7780,-1316,-5404,-13304,600,925,1763,-99,-116,-155
1665978430.914573,7746,-1303,-5375,-13336,572,925,1775,-118,-99,-174
1665978430.9371154,7712,-1289,-5337,-13373,543,881,1787,-145,-82,-188
1665978430.961563,7672,-1274,-5297,-13413,530,897,1773,-173,-73,-220
1665978430.9748204,7626,-1256,-5258,-13456,560,894,1785,-165,-54,-270
1665978430.997242,7577,-1232,-5213,-13503,553,891,1807,-186,-19,-306
1665978431.0204034,7523,-1204,-5160,-13557,555,883,1831,-221,18,-355
1665978431.0430996,7467,-1175,-5102,-13612,548,872,1829,-238,43,-373
1665978431.0572574,7409,-1142,-5048,-13666,556,884,1813,-228,60,-389
1665978431.080631,7344,-1113,-4994,-13723,598,896,1780,-256,70,-431
1665978431.0947976,7273,-1080,-4935,-13785,629,886,1797,-281,109,-496
1665978431.1172624,7200,-1043,-4871,-13849,591,878,1810,-294,134,-505
1665978431.1404562,7132,-998,-4808,-13910,539,850,1833,-248,155,-491
1665978431.1548252,7067,-953,-4752,-13965,510,815,1761,-212,153,-465
1665978431.177298,6998,-914,-4702,-14019,505,848,1775,-206,109,-469
1665978431.2004237,6924,-872,-4650,-14076,458,846,1800,-216,105,-500
1665978431.215136,6841,-830,-4593,-14138,420,773,1836,-211,95,-561
1665978431.2373538,6756,-798,-4546,-14195,385,780,1840,-182,7,-538
1665978431.2604532,6671,-775,-4513,-14247,397,865,1792,-176,-48,-512
1665978431.2748363,6580,-752,-4475,-14303,405,840,1781,-205,-32,-558
1665978431.2973397,6485,-740,-4424,-14362,371,766,1769,-269,-72,-564
1665978431.320448,6391,-733,-4364,-14423,364,731,1781,-316,-65,-564
1665978431.3348079,6298,-717,-4305,-14482,312,734,1803,-287,-53,-562
1665978431.357617,6204,-692,-4257,-14538,291,763,1792,-227,-26,-564
1665978431.380753,6112,-664,-4184,-14599,235,750,1803,-351,27,-556
1665978431.394917,6028,-638,-4079,-14665,160,647,1819,-481,67,-517
1665978431.4172103,5951,-607,-3973,-14727,79,593,1863,-441,67,-473
1665978431.4405053,5874,-566,-3877,-14785,34,591,1869,-368,85,-467
1665978431.4548545,5802,-526,-3762,-14844,12,586,1859,-481,129,-446
1665978431.477396,5746,-489,-3617,-14903,-28,545,1868,-628,187,-355
1665978431.4999216,5715,-438,-3491,-14947,-103,528,1952,-469,212,-203
1665978431.5184882,5697,-369,-3413,-14973,-194,530,1964,-165,189,-125
1665978431.5374463,5683,-297,-3366,-14991,-176,617,2013,-32,161,-92
1665978431.5604923,5679,-232,-3297,-15009,-185,588,2029,-147,185,-29
1665978431.5747504,5708,-178,-3217,-15016,-259,534,1954,-206,167,172
1665978431.597463,5745,-115,-3166,-15014,-267,569,1989,-38,161,227
1665978431.6199555,5779,-39,-3151,-15004,-202,555,1917,166,206,191
1665978431.6390288,5802,42,-3130,-14999,-183,676,1948,96,250,126
1665978431.6574903,5825,125,-3068,-15003,-241,688,1903,-147,324,111
1665978431.6801856,5840,194,-2985,-15013,-303,606,1885,-259,265,73
1665978431.698549,5843,256,-2914,-15025,-311,630,1940,-216,196,18
1665978431.717362,5850,379,-2871,-15028,-184,677,2349,112,522,-33
1665978431.7398753,5837,383,-2764,-15053,-539,869,1748,-702,-133,2
1665978431.7633264,5776,440,-2692,-15088,-205,645,2003,-263,197,-386
1665978431.7775922,5707,489,-2647,-15121,-522,554,1717,-142,-58,-366
1665978431.799928,5659,451,-2590,-15150,-241,499,1950,-318,-321,-221
1665978431.8231058,5586,437,-2513,-15190,-335,586,1828,-450,-223,-383
1665978431.8372686,5489,411,-2449,-15237,-311,550,1883,-394,-320,-513
1665978431.8600433,5381,387,-2389,-15285,-257,536,1962,-354,-300,-580
1665978431.8830988,5275,372,-2345,-15329,-317,470,1981,-220,-312,-569
1665978431.897319,5183,340,-2317,-15366,-393,458,1947,-169,-456,-451
1665978431.9199514,5086,290,-2301,-15401,-374,460,1951,-142,-570,-465
1665978431.943082,4972,235,-2295,-15440,-356,508,1963,-122,-626,-556
1665978431.957339,4846,177,-2296,-15481,-403,508,2044,-82,-694,-607
1665978431.9798462,4715,106,-2309,-15520,-419,452,2010,-13,-799,-621
1665978432.0030224,4576,10,-2323,-15560,-395,498,2005,-75,-938,-646
1665978432.0174177,4433,-95,-2332,-15600,-313,535,2073,-127,-951,-670
1665978432.039926,4290,-198,-2328,-15639,-307,416,2073,-138,-931,-672
1665978432.0634718,4154,-308,-2322,-15675,-314,305,2099,-89,-975,-621
1665978432.0773897,4033,-432,-2328,-15703,-269,233,2072,-12,-1043,-534
1665978432.0999348,3917,-560,-2360,-15723,-182,272,2043,108,-1069,-510
1665978432.1231847,3816,-689,-2419,-15734,-47,369,2054,223,-1046,-426
1665978432.1374917,3732,-798,-2488,-15738,-41,347,2084,332,-952,-344
1665978432.1599886,3674,-907,-2545,-15737,-58,318,2003,285,-936,-195
1665978432.183021,3626,-1027,-2605,-15731,4,229,1990,348,-972,-138
1665978432.197284,3578,-1144,-2689,-15720,73,319,1992,443,-968,-149
1665978432.219953,3534,-1251,-2802,-15702,102,396,1991,597,-947,-126
1665978432.2430089,3499,-1363,-2931,-15677,167,413,2077,705,-988,-79
1665978432.2572808,3473,-1502,-3084,-15641,305,386,2016,835,-1098,-30
1665978432.2798343,3446,-1664,-3269,-15592,435,560,1896,907,-1212,-5
1665978432.303031,3419,-1843,-3446,-15540,525,635,1832,822,-1270,21
1665978432.3173883,3383,-2023,-3608,-15489,611,723,1775,697,-1245,-20
1665978432.3399413,3347,-2202,-3742,-15440,614,611,1729,605,-1216,-13
1665978432.3630877,3318,-2395,-3853,-15390,685,531,1649,506,-1235,31
1665978432.377708,3286,-2561,-3988,-15336,770,649,1702,638,-1126,-25
1665978432.3998652,3250,-2692,-4134,-15283,807,812,1679,663,-956,-76
1665978432.422998,3210,-2807,-4253,-15237,927,961,1656,474,-807,-99
1665978432.4411569,3184,-2891,-4325,-15207,1000,983,1718,266,-547,-48
1665978432.460231,3173,-2954,-4340,-15193,946,889,1704,27,-369,31
1665978432.4830968,3167,-3016,-4327,-15186,816,701,1624,-63,-367,65
1665978432.4974234,3171,-3092,-4337,-15166,831,647,1579,85,-451,114
1665978432.519968,3203,-3162,-4428,-15119,872,603,1605,610,-494,170
1665978432.5433066,3241,-3190,-4575,-15061,847,759,1712,947,-398,137
1665978432.5574102,3273,-3173,-4714,-15015,580,846,1780,928,-281,107
1665978432.5800927,3283,-3147,-4798,-14992,502,845,1839,620,-235,35
1665978432.6030893,3258,-3106,-4844,-14991,436,911,1887,366,-187,-122
1665978432.6175358,3192,-3078,-4827,-15016,395,992,1827,-113,-221,-244
1665978432.6399133,3109,-3093,-4745,-15057,527,718,1833,-430,-319,-314
1665978432.6632364,3012,-3120,-4675,-15093,688,796,1866,-416,-365,-389
1665978432.677555,2937,-3138,-4638,-15115,693,1001,1852,-291,-320,-265
1665978432.6999998,2890,-3152,-4629,-15124,634,1072,1777,-132,-308,-113
1665978432.7231495,2864,-3168,-4634,-15124,594,956,1723,10,-310,-22
1665978432.737541,2842,-3182,-4680,-15111,593,945,1684,247,-346,-41
1665978432.7600152,2819,-3198,-4735,-15095,607,1003,1629,270,-351,-41
1665978432.7832518,2786,-3207,-4763,-15090,579,1038,1678,110,-311,-70
1665978432.7975655,2750,-3220,-4752,-15098,579,940,1635,-91,-282,-72
1665978432.820047,2718,-3237,-4725,-15108,622,812,1648,-126,-263,-71
1665978432.8516574,2685,-3249,-4708,-15117,670,879,1634,-94,-226,-86
1665978432.8624747,2654,-3254,-4694,-15126,652,965,1671,-103,-204,-69
1665978432.880711,2626,-3258,-4666,-15139,635,923,1690,-158,-188,-49
1665978432.902374,2603,-3259,-4634,-15152,599,855,1731,-130,-184,-28
1665978432.9200625,2581,-3255,-4618,-15162,566,880,1750,-49,-189,-36
1665978432.9452975,2554,-3253,-4607,-15170,585,929,1735,-50,-201,-53
1665978432.9628353,2529,-3255,-4584,-15181,608,904,1732,-112,-195,-33
1665978432.9802368,2512,-3261,-4554,-15191,613,812,1736,-102,-200,-9
1665978432.9999716,2497,-3266,-4538,-15197,625,821,1722,-32,-193,-4
1665978433.0226247,2486,-3265,-4525,-15203,591,844,1759,-11,-187,11
1665978433.0408416,2471,-3264,-4507,-15211,589,858,1775,-44,-188,1
1665978433.0600643,2458,-3265,-4492,-15218,587,815,1767,-11,-194,8
1665978433.08251,2449,-3265,-4490,-15220,598,831,1767,59,-197,12
1665978433.1010864,2440,-3267,-4488,-15221,599,866,1772,46,-208,23
1665978433.1200433,2431,-3270,-4479,-15225,596,855,1760,5,-203,28
1665978433.1426876,2423,-3273,-4474,-15227,585,856,1751,31,-208,34
1665978433.161448,2411,-3275,-4477,-15228,601,874,1764,64,-212,3
1665978433.1835606,2399,-3279,-4472,-15230,608,833,1791,39,-222,6
1665978433.202531,2393,-3288,-4471,-15229,607,806,1761,77,-239,37
1665978433.2200181,2387,-3293,-4474,-15228,583,826,1768,93,-230,32
1665978433.2399945,2371,-3299,-4481,-15227,582,931,1672,35,-234,8
1665978433.263008,2353,-3301,-4466,-15234,577,864,1737,-47,-207,-3
1665978433.280867,2339,-3309,-4459,-15237,600,810,1694,12,-222,-4
1665978433.3000674,2322,-3306,-4465,-15238,614,850,1721,75,-185,-39
1665978433.3224294,2308,-3308,-4456,-15242,594,895,1731,-24,-200,12
1665978433.3405476,2291,-3313,-4431,-15251,581,841,1746,-94,-211,5
1665978433.3600543,2271,-3319,-4413,-15258,597,825,1749,-57,-221,-21
1665978433.382498,2257,-3327,-4401,-15262,598,800,1756,0,-228,5
1665978433.4016397,2243,-3330,-4399,-15264,578,843,1771,44,-230,-2
1665978433.4200454,2227,-3330,-4399,-15266,597,884,1784,34,-214,-12
1665978433.4426026,2214,-3335,-4395,-15268,599,850,1766,32,-221,9
1665978433.46035,2205,-3339,-4400,-15267,595,837,1750,83,-226,13
1665978433.4803321,2192,-3345,-4412,-15264,607,881,1749,103,-239,4
1665978433.5063214,2179,-3352,-4419,-15262,614,874,1740,78,-238,2
1665978433.520488,2165,-3360,-4419,-15263,607,854,1719,39,-233,1
1665978433.540124,2152,-3368,-4414,-15264,611,857,1730,12,-232,10
1665978433.5626912,2138,-3374,-4410,-15266,587,863,1715,13,-226,12
1665978433.581089,2121,-3382,-4406,-15268,609,879,1704,-1,-229,-5
1665978433.6000001,2108,-3390,-4396,-15271,616,854,1714,-22,-219,12
1665978433.622511,2096,-3395,-4389,-15273,611,868,1722,1,-211,22
1665978433.6413124,2089,-3399,-4385,-15274,611,883,1746,18,-205,39
1665978433.6600258,2077,-3400,-4381,-15277,589,896,1749,6,-202,25
1665978433.6881752,2065,-3401,-4373,-15281,576,878,1753,-5,-206,21
1665978433.7015054,2051,-3403,-4364,-15285,582,886,1757,-13,-213,17
1665978433.7285614,2040,-3410,-4355,-15287,614,848,1748,-4,-223,24
1665978433.7428596,2034,-3414,-4350,-15288,591,807,1767,51,-217,37
1665978433.7607045,2031,-3418,-4354,-15287,590,818,1755,95,-221,46
1665978433.780451,2023,-3422,-4361,-15285,606,878,1751,85,-220,26
1665978433.8025975,2009,-3428,-4357,-15287,612,881,1742,7,-223,11
1665978433.8228188,1993,-3436,-4349,-15289,609,872,1726,-18,-234,8
1665978433.8400955,1981,-3444,-4343,-15291,605,846,1734,10,-232,20
1665978433.8627384,1970,-3445,-4337,-15293,617,854,1764,21,-199,12
1665978433.8846145,1959,-3458,-4333,-15293,616,841,1738,19,-257,27
1665978433.9046984,1938,-3453,-4333,-15297,583,904,1752,18,-190,-36
1665978433.9226785,1925,-3457,-4324,-15300,609,871,1747,-13,-215,16
1665978433.945134,1916,-3464,-4319,-15301,606,799,1738,40,-224,19
1665978433.9637346,1904,-3468,-4327,-15300,616,882,1739,76,-224,6
1665978433.9827354,1888,-3472,-4330,-15300,599,912,1731,30,-226,0
1665978434.0051336,1874,-3479,-4325,-15302,612,875,1706,-3,-219,11
1665978434.0235033,1860,-3482,-4323,-15303,609,872,1740,25,-218,4
1665978434.0425956,1846,-3487,-4323,-15304,613,878,1742,36,-222,6
1665978434.0651877,1833,-3492,-4324,-15304,609,861,1743,47,-228,6
1665978434.08319,1819,-3497,-4322,-15305,607,868,1730,23,-223,7
1665978434.1027784,1810,-3504,-4317,-15306,616,833,1709,23,-216,22
1665978434.1252003,1801,-3506,-4320,-15306,596,848,1729,64,-210,22
1665978434.1427383,1788,-3509,-4324,-15305,615,881,1734,59,-211,4
1665978434.163225,1773,-3514,-4318,-15308,621,896,1745,-6,-218,6
1665978434.185051,1758,-3519,-4311,-15310,610,873,1722,-8,-219,8
1665978434.2038364,1743,-3524,-4307,-15312,606,874,1701,-2,-215,5
1665978434.231044,1730,-3526,-4302,-15314,601,867,1739,14,-208,6
1665978434.2455723,1714,-3529,-4302,-15315,615,890,1716,18,-213,-4
1665978434.2625372,1700,-3533,-4297,-15317,610,884,1709,-2,-205,8
1665978434.282906,1686,-3535,-4292,-15320,614,864,1746,14,-207,5
